,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
FOXG1,0.6835403,1.4829206,2.3138256,-0.7068815,-0.93038064,-2.860136,2.3408759,-0.830464,1.5399951,0.21327206,0.9371269,-4.205581,2.1161332,0.52317375,3.693212,-7.1165886,1.3658525,1.6555196,0.49661,-0.36425653,-1.733909,2.6334321,-1.4433341,3.0706236,-4.1113186,0.0983413,7.7195225,0.32516596,-5.1760817,-2.118719,3.2109084,-1.720765,-2.4643,-3.8500333,-0.916652,0.17640461,1.382849,-0.13417551,-1.148689,-1.7760382,1.890153,0.49400324,3.434071,-1.0580592,-0.04692752,-0.56572753,1.5446652,-6.305498,3.0636775,-2.7056296,4.1580596,6.5129924,1.6179575,5.645345,1.4143198,4.905629,-1.8685161,2.1492944,0.8197916,0.6731991,-2.1397254,-2.8284888,0.33075842,-0.57291466
ACVR2B,1.7100171,0.56509537,1.1036718,-1.345402,-0.23889267,-2.9809158,2.0099275,-0.51566315,-0.36158356,-0.8379471,2.9892504,-1.0512263,0.27015033,-0.2544458,0.9770551,-7.477924,0.35902095,1.1625358,-1.9047716,-0.6393849,-1.2267876,1.0376805,0.20934767,2.548128,-1.4952918,-1.1948164,4.8600526,1.0792418,-1.5413922,-2.3778782,0.809312,-0.52326083,-7.28581,-5.391478,3.399135,1.8463788,3.2525766,0.71755683,-2.4127336,-0.12500495,1.1194508,0.008284209,2.441373,-3.6918497,0.41089177,1.6575729,2.6145334,-1.6340048,2.75738,-3.0071583,2.5276833,3.6649663,3.0729012,4.50769,0.38767418,2.6541984,-2.39139,3.4913044,1.3684093,-1.9297152,-2.089044,-3.5308807,1.0476031,-0.857557
PTK2,3.901816,1.4121228,1.10079,-0.4349783,-0.42500836,-3.0811841,3.1165473,-1.2800329,0.68758184,0.0031499416,3.1862776,-2.38558,1.673736,-0.35996997,2.6665664,-10.787508,-0.63609487,1.5314837,-1.6134516,0.39080763,-2.0326014,2.4018083,1.2179307,2.6085966,-1.7249055,0.5700557,7.9316926,-0.40279183,-2.5587718,-1.675315,1.5133942,-0.95611423,-7.8419847,-6.730056,3.9493325,1.0021658,3.9079962,-0.25822395,-4.067346,-0.9164151,1.0126557,0.5840502,5.3215623,-4.769164,-0.11541359,1.0383831,2.7055,-3.0486271,2.6038494,-4.94887,5.62204,7.4332824,4.691782,6.8332696,1.1960118,6.6155505,-1.2218899,4.56324,0.6899413,-2.1987526,-2.8084905,-4.274968,1.3790374,-1.3344542
ERBB4,0.7778505,1.6823933,2.949253,-0.19135268,0.18212496,-2.4725757,0.85245067,-1.3283212,1.3407806,0.31316566,1.1536871,-3.8503323,1.5461061,0.18165852,3.674891,-7.593866,1.2157626,2.4302313,0.70051694,0.2887418,-2.3436606,3.131356,-0.6405531,3.1099284,-3.5411997,-0.5154824,7.6869164,0.06719302,-4.7442837,-3.07425,2.7659636,-1.857887,-3.8606453,-4.5702524,-0.08444603,-0.115907,2.380155,-0.1074733,-2.169813,-2.6403816,1.3545462,-0.3728537,3.7027152,-2.0658703,1.3890574,-0.7805347,3.0153568,-5.72668,3.813501,-3.1605544,3.840492,6.870104,2.2152927,6.268311,1.0916615,5.126905,-2.6904635,3.4825375,-0.12439756,-0.14610133,-1.4820905,-3.784087,1.1488184,-1.3230646
SPTBN1,-1.6111299,3.1579928,2.5834792,1.0211854,0.7242437,-3.4514437,0.70011485,-0.62162745,3.2582319,2.2508178,0.014398113,-4.6753497,5.0475636,0.832893,7.0988474,-7.5105095,0.9906886,1.6137704,3.3420374,0.74956703,-2.0481944,4.831923,1.0191892,3.2986794,-4.8519216,1.664268,10.3318405,-2.1386945,-5.14321,-1.6752764,2.6464734,-1.8702953,-2.363713,-4.19701,-3.9552374,-1.9183393,1.600684,0.33408347,-2.470461,-4.1526914,1.4084729,-1.472647,6.5330276,-0.9503286,0.62174493,-3.5346215,-0.09817618,-7.1955304,3.2844677,-1.7279364,5.991252,9.978663,1.773045,8.95213,0.6899502,8.794825,-0.4648308,2.5292249,-0.5593799,0.87248105,-1.9654951,-3.2036443,2.7526839,-3.2005463
SLC2A10,-0.44421455,2.3482873,0.12832496,0.37612537,-0.6116657,-3.5984595,2.811992,-0.99327415,1.9559954,-0.059617244,2.4725664,-2.390316,4.445289,0.26208305,4.196092,-8.26679,-1.1288611,1.5198898,0.11960305,0.5401716,0.11754771,1.7184576,4.047486,1.9797492,-2.6327739,2.0215778,8.184506,-1.3399637,-1.8999636,0.8152604,0.83389664,-0.71501976,-6.0520763,-4.744238,1.3325452,0.22164768,2.1472356,-0.07295342,-3.4630797,-1.7247264,0.4394988,-0.04230778,6.8540006,-4.3945236,-1.2154305,-1.6786495,0.42382282,-2.2519221,1.0073953,-3.0956373,6.1533837,8.571101,3.0600078,7.368006,0.21574141,7.702735,0.81037515,3.6729972,0.72900605,-2.095455,-2.3270786,-2.7851157,2.4005609,-2.4654918
FGF17,3.0638177,1.3255595,1.6778058,-0.5021696,-0.317882,-2.9317544,2.4613047,-1.1803583,0.8263362,0.14386648,2.6280537,-2.8145194,1.6124581,-0.13863668,2.9482057,-9.782071,-0.11987499,1.4761031,-1.021343,0.3279252,-2.1812265,2.5709646,0.38515604,2.8216715,-2.382766,0.23120001,7.819977,-0.036886726,-3.1618187,-2.0790749,1.9083508,-1.0027592,-6.699324,-6.0162725,2.6188695,0.6808485,3.4148502,-0.12408872,-3.50587,-1.2315837,1.1509117,0.43066436,4.5094943,-3.9367187,0.35827458,0.7217978,2.8923247,-4.062843,2.9309692,-4.362215,5.0927935,7.077468,3.9493592,6.7500644,1.1162491,6.0391827,-1.7002568,4.105833,0.6068997,-1.6593933,-2.4935064,-4.225307,1.404593,-1.1024222
DLL1,2.3059661,0.3237096,2.126502,-1.3210461,-0.03438128,-2.699417,1.3387983,-0.6719174,-0.65138686,-0.6532171,2.7287729,-1.5915968,-0.42627856,-0.5949334,0.81976336,-7.640629,0.7542204,1.9938351,-1.6036701,-0.54956263,-2.2113426,1.5907414,-0.9871087,3.0974731,-1.8307675,-1.9321127,5.142202,1.2161163,-2.7411263,-3.6332743,1.5144068,-1.1189297,-7.1967163,-5.563702,3.1980844,1.5675853,3.6121142,0.4822559,-2.4625356,-0.69343835,1.1614598,-0.2928131,2.0556192,-3.490524,1.391329,1.581162,3.7044322,-2.7648823,3.9582164,-3.2454412,2.2183986,3.6198635,3.2143261,4.376872,0.73600566,2.3182929,-3.4257262,4.0250683,0.7541698,-1.4187593,-1.863469,-4.0528193,0.69780266,-0.80125374
PTPN14,3.360764,0.17216408,-0.455367,-1.3884392,-1.6079105,-3.0961893,5.3677926,-0.44224715,0.046746284,-0.9546869,3.2572234,-0.92160064,1.0538118,-0.2162172,1.045013,-8.569277,-0.8713615,0.3619674,-2.1870728,-0.73137385,-0.44698364,0.56572014,0.6547003,1.4675435,-0.9027615,0.45704454,5.2700915,0.42760506,-1.4957298,0.47653702,0.9167303,-0.2801703,-6.006823,-5.326878,4.0395045,2.0745032,2.5955124,-0.24648489,-1.9538813,1.684196,1.8039584,1.5405939,3.7571886,-3.7686257,-2.05907,2.4735868,0.9588448,-1.0557952,0.99829525,-3.2624722,4.6205354,3.576342,3.2079318,3.999967,1.2726898,3.7115273,0.0051830225,2.5453875,2.2397125,-1.4645566,-3.0496075,-2.1890585,-0.57502013,0.1316264
HIVEP2,6.0247107,0.31273144,2.4262967,-1.0907435,-0.8029854,-2.0849977,4.0365243,-2.044136,0.7105705,-1.2777416,2.8285453,-2.8086321,-0.303052,-0.5998553,1.7850605,-11.18597,0.18473934,1.9485153,-2.533504,0.3889284,-2.7881076,2.535388,-1.7806172,2.8888505,-2.1532867,-0.6162454,7.4635935,0.9674011,-4.6592045,-1.8900002,3.2183237,-1.6198508,-6.1664743,-6.3193636,4.9500875,1.3012458,3.6980748,-1.4555848,-3.0714798,-0.29012442,1.7502555,1.5530244,3.7774243,-4.390837,0.6156902,2.500766,4.523494,-4.821914,3.2711482,-5.676657,4.981791,5.674189,4.3618226,5.5530696,2.9870725,5.67326,-2.568418,4.95418,0.58957213,-1.5261589,-2.073373,-4.489307,-0.6609285,0.42695805
CPX-561,-3.268556,0.4630825,0.8545824,-0.5023082,-1.2029992,-1.0658748,-1.3659079,-1.7898242,0.19362706,-1.437805,0.2803993,-2.9955873,1.4894508,0.14994217,-0.28759047,-3.5511265,0.73027676,2.7800074,-0.56082255,0.92117405,1.2180694,-1.9303371,1.9185673,1.7163852,-3.2329485,-0.31069794,4.1007195,3.075325,-0.09435829,-0.6406053,1.9068931,-0.95257485,-3.081877,-2.3617432,0.90579647,0.39300117,1.461003,-0.9405072,-1.2117441,-1.6556052,-1.37774,-0.3337371,1.7391281,-1.0890988,2.627957,-2.230192,3.1890032,-2.7598968,1.7612759,-2.411339,1.4976367,5.3170967,0.41774234,1.6532364,-0.39042667,1.2429984,-1.1304213,3.9444988,-0.29676187,-3.7093854,-0.4236441,-2.3048038,0.7614507,0.6683032
CPX-5839,2.9806461,0.07508724,5.2366166,-0.51768035,0.082531095,0.8937461,-0.41870973,-3.2227917,-1.1952536,-2.0741642,0.6846081,-3.5188465,-2.5614703,1.3806566,-0.08168717,-7.923504,2.6087675,5.4919977,-1.3042266,0.1991047,-2.325408,1.359366,-2.1627228,4.4646583,-2.938253,-2.7564697,5.5002904,2.879805,-6.0341706,-6.4659595,4.8016777,-3.2522511,-4.286788,-4.5457797,3.4916666,-0.39285365,3.441449,-1.2014891,-2.5376534,-2.8135393,0.23275465,-0.740892,0.39046717,-2.4574008,3.9911816,0.6357865,8.933755,-4.7715497,6.1723604,-5.979318,1.0233449,4.274305,0.91355336,2.5704844,2.193609,0.31667978,-7.737548,5.9573455,-0.96922535,-2.4236765,0.91231036,-5.155687,-0.8714362,0.45447606
CHUK,4.4480386,0.36078382,1.8632756,-1.3991872,-0.8508714,-2.4066622,2.9315526,-1.3653771,-0.076382846,-0.7369562,2.8448296,-2.4583704,-0.043847065,-0.1335854,1.3518652,-9.227848,0.29284546,1.3237501,-2.175241,0.13035968,-2.2578998,1.8573694,-1.4527674,2.8729928,-2.1991785,-0.8252786,6.3921413,1.2656024,-3.3630457,-2.552942,2.2706766,-0.9785628,-6.342866,-5.6763544,3.5330963,1.373766,3.3369205,-0.36313632,-2.8579488,-0.22440639,1.3453686,1.0837556,2.5367546,-3.6822095,0.5958509,2.1623309,3.9229975,-4.1112275,2.95663,-4.747014,3.8161063,5.0020328,3.817981,5.0996575,1.5719036,3.836628,-2.5359359,3.8450215,1.0668002,-1.412253,-2.4819357,-4.187563,0.16507253,0.28164983
BMPR1A,3.2131321,0.14304239,0.13200805,-1.8871688,-2.7632685,-2.2136133,4.8401523,-1.3490317,-0.34046954,-2.4208698,2.533073,-2.503174,0.833043,0.6356495,0.05259116,-8.488968,-0.10024476,1.1149353,-3.0639484,-0.82352084,0.27433503,-0.46029338,-0.092100106,2.341165,-2.187377,0.08990489,5.5181737,2.0288622,-2.903651,-0.69646424,2.0976884,-0.9423006,-5.5227594,-4.661308,3.888773,1.8105485,2.2381854,-0.7225942,-1.6204903,1.0190446,0.85109335,2.4125338,1.9708791,-2.716813,-1.8650398,2.0237856,2.698645,-2.447918,1.590818,-4.6946797,3.2469528,4.109378,1.9959738,2.7037542,1.7206606,2.2513142,-1.7411233,3.1665747,2.3343906,-1.8846956,-2.6703277,-2.987963,-1.3008465,1.0569907
CD40,6.3119435,0.7582053,1.9488416,-1.1079249,-0.5551248,-2.3623376,3.1396291,-1.7619294,0.1136043,-0.25288263,3.5649834,-2.65213,-0.06621892,-0.29477543,1.835037,-12.079837,-0.34903955,1.3097346,-2.8472743,0.6660325,-2.9633706,2.743448,-0.72107536,3.208326,-1.9356523,-0.34091473,7.9965816,0.78423744,-3.3734057,-2.8227684,2.329442,-0.83546424,-8.653915,-7.3083296,5.195444,1.153295,4.560052,-0.5486358,-4.539027,-0.70622,1.0865283,1.352726,3.8984218,-5.0933084,0.78917176,2.569249,4.721238,-4.3386955,3.3634858,-6.325599,5.0722375,6.8781357,5.374387,6.7959757,1.8568715,5.8525805,-2.5060234,5.1928535,0.60031104,-2.3350437,-2.8624756,-5.5107913,0.86544126,-0.18730243
ENG,3.1986556,1.3028423,0.65880126,-0.5310701,-0.5775433,-3.163966,3.0803816,-1.233538,0.56164366,-0.09586338,3.1879404,-2.2220073,1.6603863,-0.28755522,2.0027833,-10.469535,-0.73730177,1.2815135,-1.8236715,0.43401775,-1.421365,1.6731488,1.7677625,2.3904276,-1.7329738,0.74553674,7.563692,0.20490834,-1.8637401,-1.0306557,1.1828424,-0.49051964,-8.057514,-6.612557,4.3122683,1.2990373,3.7673178,-0.27590662,-3.851438,-0.5090661,0.7984048,0.753317,5.0421977,-4.811208,-0.30433702,1.0210215,2.452498,-2.50605,2.3356583,-4.7032366,5.402096,7.1188426,4.502071,6.392658,1.0323899,6.234005,-0.76482433,4.6190696,0.75148827,-2.699735,-2.7183528,-4.1655807,1.4707944,-0.878979
FOXO4,3.3269901,0.30397767,1.4046482,-1.6646914,-1.5908016,-2.3084164,3.5310495,-1.4354761,-0.45605293,-1.3085008,2.6398077,-2.6132555,0.18023291,-0.013148643,0.5547344,-8.23406,0.3905285,1.8741019,-2.1128945,-0.46643305,-1.2233166,0.70759773,-1.0495563,2.7195587,-2.2462194,-0.58779836,5.5667124,1.6920319,-3.2276814,-1.9519091,2.365237,-1.2249649,-5.5068197,-4.9420786,3.3467994,1.5759572,2.934516,-0.491386,-1.9813008,0.4927173,1.3668821,1.0874215,2.4104733,-3.087389,-0.26255175,1.7589548,3.5173664,-3.3781252,2.3548403,-4.2887583,3.6125388,4.2985435,2.7083242,3.874474,1.5596099,2.577939,-2.4914372,3.502206,1.6370878,-1.5270553,-2.219497,-3.1695623,-0.8636817,0.66063374
GDF5,4.3519816,0.90319985,-0.29086688,-1.395574,-2.0425816,-3.4692392,5.554989,-1.3929503,-0.45723012,-1.6181308,4.204247,-1.344413,1.1944875,-0.10974319,0.63531977,-10.72213,-1.0954721,1.0229535,-3.69672,-1.0318167,-0.42731875,0.27719024,1.811758,2.268711,-0.775554,0.7997735,6.203611,0.66326773,-1.3951182,-0.44559032,0.79816914,-0.34698287,-9.249031,-6.5733175,6.1596065,2.146477,3.6770694,-0.17228752,-3.6919234,1.5239073,1.2440774,1.6458666,4.524197,-5.613146,-2.357907,2.6927114,2.5205665,-0.3555358,1.2670615,-5.424922,5.0333295,5.3089304,4.1695986,5.0583754,1.5150193,4.2281632,-1.1632954,4.334715,2.5383134,-3.0406878,-3.1046288,-3.220095,-0.20337248,-0.4259099
BMPR2,2.6284049,1.0918508,1.1777033,-1.0210395,-0.2442461,-3.1573615,2.312633,-1.0289112,0.45666394,-0.5867545,3.0667255,-1.8319552,1.020411,-0.3139804,2.0589578,-8.930122,-0.11279286,1.1704276,-1.7733006,0.06342707,-1.4370527,1.7573533,0.67852575,2.4594915,-1.9138508,-0.38206905,6.3843055,0.6440902,-2.0989542,-1.9272004,1.1905347,-0.59206724,-7.135245,-6.0343704,3.38414,1.6781247,3.3488803,0.10372287,-3.00332,-0.65025,1.2000195,0.4284957,3.774774,-4.2063665,0.33354285,1.369856,2.7063608,-2.710628,2.4190214,-4.005848,4.1718,5.7073374,4.0368557,5.8469324,0.8400698,4.9209466,-1.6503649,3.982093,1.0436789,-2.1164193,-2.3805327,-3.9153175,1.5027349,-0.99846137
ZIC2,3.680071,0.37006974,0.10915208,-2.1620774,-2.3339005,-3.7428076,5.5343585,-0.91699886,-0.5677345,-2.0553646,3.9041648,-1.4566803,0.8815952,-0.1956415,0.5812749,-8.767059,-0.35423106,0.8619968,-3.2188385,-1.5595957,-0.29095975,0.10800415,0.097036734,2.2819986,-1.4324173,-0.26360497,5.0886807,1.1615797,-2.5996866,-0.8071963,1.1840255,-0.6998332,-7.3296533,-5.5178204,4.5709295,2.561678,2.8283973,0.11675458,-2.0220072,1.6468111,2.153212,1.734873,3.1725307,-4.275039,-2.433242,2.839037,2.2492502,-1.3329316,1.2420253,-4.1061487,4.0328584,3.3356478,3.224138,4.198184,1.5884454,2.5221624,-1.7179976,2.9668298,2.934655,-1.5945171,-3.052551,-2.3992581,-0.8831365,0.033622153
SKI,4.957253,-0.51260346,0.8419809,-2.3619988,-2.5611138,-3.226405,5.9729004,-0.9143914,-1.0366356,-1.6383512,3.7753735,-2.029341,-0.23085451,0.051148176,-0.50700563,-9.416665,0.20195945,0.94153786,-3.3518193,-1.3417313,-1.0561969,0.25623867,-1.6668327,2.9083586,-1.7643396,-0.3052325,5.2401953,2.0946136,-3.4857361,-1.2869754,2.2937393,-0.9018327,-6.9494996,-5.645721,5.1786246,2.2368534,3.1227775,-0.41747507,-1.8810494,2.2683804,1.9396322,1.8396461,2.2469084,-3.7632296,-1.9591212,3.2691314,2.8718889,-2.2972133,2.2937105,-4.408757,3.5963278,2.851654,2.847386,3.01667,2.3898904,1.9562048,-2.0405116,3.334652,2.675921,-1.3343421,-2.6156352,-2.7738981,-2.0024323,1.3751816
GDF9,1.510555,0.465281,-0.40734625,-1.3041348,-1.504888,-2.585364,3.790925,-0.6195492,0.1898495,-0.87417454,2.4971561,-1.3182355,1.4000201,-0.056695227,0.5953311,-6.4586926,-0.70948064,0.6805001,-1.8247524,-0.4640368,0.32397404,-0.18027166,1.3635265,1.2667308,-1.1809874,0.61107075,4.309736,0.96121204,-0.8791514,0.5546367,0.6401156,-0.13586083,-5.2229314,-3.947756,3.0394607,1.6250255,1.8155705,-0.13927908,-1.704314,1.1281456,0.89575136,1.2754232,3.0527077,-3.0300772,-1.5357052,1.0990007,0.83618885,-0.7859873,0.74241364,-2.8611355,3.5939088,3.4403365,2.1206222,3.2336469,0.71395934,2.856167,-0.09270282,2.4010942,1.7506536,-1.756281,-2.0402527,-1.7435786,-0.102378175,0.23903647
BMP2,3.5352275,0.9459588,0.9662278,-1.0216792,-0.8270923,-3.0907733,3.2836142,-1.32257,-0.0560963,-0.8636874,3.4467008,-1.8851863,0.88256335,-0.28835842,1.3343266,-9.884642,-0.37851277,1.5365014,-2.376472,-0.15843943,-1.4251374,1.292402,0.9325551,2.6306088,-1.5320069,-0.06080178,6.50389,0.69598526,-2.1667824,-1.7813371,1.2918599,-0.6791375,-8.197277,-6.3602605,4.625904,1.6039717,3.7783532,-0.1292728,-3.5363674,-0.0012563728,1.095247,0.8024478,4.006287,-4.8225865,-0.31485257,1.7396473,3.2294958,-2.090064,2.477176,-4.772186,4.532089,5.624851,4.1119742,5.631783,1.1396385,4.532104,-1.9051569,4.5176444,1.3065228,-2.5947382,-2.5135653,-3.9693866,0.78162473,-0.6883759
SMAD9,2.932395,1.1840451,-0.498005,-1.4547657,-1.3907652,-3.7676594,5.137942,-0.7268382,0.6477635,-1.1804286,3.308826,-1.0854462,1.9341086,-0.3677988,1.9829983,-8.731754,-0.75680834,0.15249908,-2.3125079,-0.6409803,-0.17411488,0.8984565,1.2874498,1.6148566,-1.3593419,0.90398276,5.8090086,0.29915547,-1.3927276,0.61262274,0.5167551,-0.12509762,-6.3473206,-5.5024877,3.6854854,2.4104478,2.307126,-0.16341358,-2.012539,1.1804957,2.0237172,1.5380355,4.3736615,-4.255437,-2.2162652,1.9932187,0.6291563,-1.4257897,0.36012432,-3.59035,5.186818,5.0002294,3.7088249,5.287132,1.0503554,5.153768,0.028855141,2.7167256,2.4349084,-1.879573,-3.167158,-2.230061,0.43766022,-0.5245038
FGF9,3.4723809,1.1284269,1.452782,-0.6832699,-0.60463977,-2.9677494,2.8723035,-1.2546816,0.41872028,-0.15388232,2.9258885,-2.5703473,1.2366453,-0.20871124,2.1530952,-10.04857,-0.23479436,1.5929999,-1.5598108,0.2477352,-1.967971,2.0415373,0.52859676,2.826318,-2.0665329,0.23725703,7.4961414,0.33266822,-2.8992746,-1.914121,1.8070356,-0.90116423,-7.294336,-6.2345924,3.6029088,1.0150307,3.635098,-0.27135327,-3.602057,-0.71186584,1.0808675,0.6350339,4.30205,-4.3765326,0.09362021,1.1505746,3.1480386,-3.3949485,2.8609672,-4.691566,5.0514464,6.680184,4.1216393,6.246438,1.2489184,5.5477686,-1.7628055,4.41698,0.766165,-2.1285918,-2.4877648,-4.195112,1.0541303,-0.7715274
SRY,1.3343902,0.25763184,1.5366638,-1.3090937,-0.6838641,-1.9163024,1.3756704,-1.1582013,-0.64633596,-1.3494537,2.1814175,-1.7116278,-0.34662157,0.13384935,-0.14635184,-6.47205,0.81369,2.082308,-1.7815138,-0.29017067,-0.61888695,-0.019934727,-0.17787015,2.5636046,-1.8746198,-1.3967708,4.3316174,2.314523,-2.1944618,-2.7079737,1.7211503,-1.0684574,-5.7172346,-4.5815763,3.2549746,1.595007,2.7050533,-0.04274011,-1.8660247,-0.2680148,0.6460556,0.24536788,1.5424452,-2.988632,1.1495053,1.1274686,3.9090183,-2.0589166,3.1255856,-3.630831,2.0315943,3.3079643,2.2605546,2.965318,0.75079185,1.3641571,-3.071049,3.7717738,0.8724603,-2.182039,-1.2395891,-3.3366716,0.113201894,0.21244115
ACVRL1,2.5024219,1.6822431,-0.43191335,-0.7784906,-1.3268602,-3.9705546,4.8683896,-0.9183222,1.0456319,-0.54546964,3.2457042,-1.6963358,2.8972533,-0.081109755,2.78519,-9.972464,-1.0937474,0.4337475,-1.8287894,-0.4124248,-0.2828506,1.3543357,2.5059896,1.9991722,-1.5494901,1.7232403,7.3034124,-0.45136458,-1.463755,0.7636317,0.6347921,-0.3326162,-7.2657123,-5.998248,3.6561332,1.4241517,2.858522,-0.08032523,-3.1228158,0.3422213,1.3606757,1.0568628,5.762634,-4.660479,-2.2816386,0.9793166,0.5685696,-1.5648308,0.6814035,-4.0392637,5.97788,6.905464,3.812542,6.3301916,1.0908412,6.505257,0.37184483,3.4242241,1.8827196,-2.3079097,-3.164362,-2.7843137,0.98629165,-1.4073051
PTPRN2,1.1680121,1.2527332,0.69912434,-0.56162876,-1.3083057,-3.695687,3.4701293,-1.3708206,1.2323016,-0.2650956,2.7031848,-2.5386715,2.5467055,-0.5906265,2.6208632,-9.065329,-1.0970733,1.50218,-0.7823596,0.8104452,-0.15201288,0.77572817,2.0711958,1.8107401,-2.4667583,1.5537542,7.5791674,0.50571215,-2.311616,0.4129804,1.9401745,-0.27887443,-5.5750604,-5.470073,2.560236,1.3785838,2.7657902,-0.47808385,-2.3835213,-0.13322994,1.2419934,0.93748015,5.293338,-4.268629,-0.8441196,-0.01566843,1.783127,-3.0790126,1.27937,-3.556843,6.327706,7.0872903,3.2188134,6.2157545,0.89712244,6.3667603,0.14174627,3.7215014,1.0489209,-2.5365005,-2.5233252,-2.4186473,1.3763084,-0.45401213
MYH11,1.3686354,1.0443988,1.2918488,-0.66054326,-0.5509684,-2.950251,2.1332612,-0.63300014,0.38496104,0.09605739,2.0637348,-2.5203362,1.6821632,-0.0082466975,2.0916038,-7.6231966,0.20152603,1.6271489,-0.48724833,0.029323697,-1.5676876,1.7582966,0.26226553,2.7313573,-2.4335434,0.15908054,6.6254864,0.3760302,-2.6668289,-1.4467224,1.6146828,-1.0271913,-5.6235046,-4.809774,1.7285341,0.7274647,2.7502172,0.045078695,-2.5388248,-0.81714624,0.9041351,0.08372858,3.5758862,-3.0363967,0.057093423,0.043569922,1.9724516,-3.3625007,2.7418451,-3.060639,4.08949,5.70364,2.7723339,5.184438,0.67739934,4.363492,-1.353679,3.3081403,0.7333865,-1.2602123,-2.252666,-3.276628,0.84622043,-0.76629204
ILK,1.7502875,1.0371647,1.1143955,-0.8355027,-0.3761406,-2.8746572,1.8600717,-0.92496,0.14565103,-0.48382738,2.6264968,-2.0063617,1.3174984,-0.33059776,1.8073381,-7.876104,-0.096853115,1.6100565,-1.2557546,0.022433484,-1.3591181,1.4184525,0.70900434,2.486292,-1.9634707,-0.33367732,6.0567665,0.5877668,-1.994411,-1.8617436,1.1382095,-0.8677024,-6.6016674,-5.334654,2.6004462,1.356778,3.0259511,0.22003436,-2.8384893,-0.7202621,0.92065215,0.17355439,3.5462456,-3.6593807,0.43248862,0.6449273,2.6158445,-2.6437542,2.5094073,-3.5369213,3.8882353,5.465012,3.4209235,5.349238,0.3863239,4.131666,-1.7209865,3.7913835,0.89922833,-1.9195197,-2.3041034,-3.4753623,1.2306786,-0.9714072
IRF7,8.117398,0.01587417,2.8705199,-1.9966698,-0.31254405,-1.9724231,2.6500201,-1.9329628,-0.3706723,-0.7774552,3.8822403,-2.3229988,-1.6587659,-0.36408675,1.5406138,-11.867133,0.34872416,0.8955384,-3.617456,0.62308383,-3.8977726,3.1444151,-3.3234708,3.4816852,-2.1705217,-1.8156255,7.2965164,1.5977925,-3.8903646,-4.2956777,2.9276063,-0.97341484,-8.34034,-7.3930187,5.3163857,1.5785522,4.7876344,-0.3720135,-4.0991073,-0.6448143,1.5876108,1.7346314,1.9709408,-4.8684425,1.9434835,4.1102414,6.248604,-5.5835943,3.8786755,-6.7712812,3.7401593,5.6151257,5.792801,6.3927107,2.1223059,4.702409,-3.9878397,4.816377,0.8899802,-1.5347793,-3.0394094,-6.170299,0.5538846,0.64147705
TCF4,2.4361048,1.3711593,1.6475896,-1.1595178,-1.1608621,-3.0573065,3.379377,-0.77046335,0.93318766,-0.44770432,1.9529027,-3.1167562,1.7421584,0.13005383,2.9208732,-8.059913,0.5237741,1.1400434,-0.7248112,-0.4217094,-1.5900986,2.0406435,-0.9696509,2.6320736,-2.9878292,0.12913935,7.23136,0.522518,-4.1273518,-1.7423981,2.2063105,-1.3785497,-3.983728,-4.846739,1.0423162,1.2607518,1.7964061,-0.26566502,-1.5613325,-0.7396113,1.9477895,0.97839624,3.507869,-2.66705,-0.5105633,0.7533828,1.9314369,-4.8375483,2.2743974,-3.3930814,4.6953115,6.156946,2.9185493,5.450208,1.3923409,5.080043,-1.6143848,2.4740922,1.4689417,-0.42071825,-2.8078766,-2.9977703,0.2745879,-0.36056334
HIPK2,2.5649273,0.26096112,0.78206456,-1.2812939,-1.640142,-1.632602,3.493146,-1.5428107,0.12925646,-2.1443827,1.7432761,-2.2861946,0.42445368,0.6905827,0.1889551,-7.190392,0.49611863,1.5829369,-2.2841976,-0.34539032,-0.16207644,-0.012707468,-0.29839924,1.9846597,-2.2048094,-0.670192,4.7078476,1.9028494,-3.018272,-1.4211947,1.9808567,-1.1677558,-3.8418627,-4.10948,2.7356348,1.8570591,1.8021284,-0.52998966,-1.2133315,0.3369869,1.005017,1.5043256,1.6309445,-2.1645267,-0.48380604,1.4535874,2.986938,-2.8770106,1.8381257,-4.123033,2.781904,3.5257378,1.8067081,2.413451,1.4973168,1.8902966,-1.8696705,3.0014322,1.6282713,-1.4445666,-2.0136292,-2.8490636,-0.79171085,0.9271119
LTBP1,2.701209,2.0100813,-0.28525233,-0.24843231,-1.0561992,-3.848936,4.2171683,-1.4323437,0.7941863,-0.92818654,4.0215573,-1.5895634,2.95715,-0.4834401,2.8086329,-9.924209,-1.6028888,1.5063461,-1.7525808,0.05825273,-0.43677828,1.4584216,3.589755,1.6805589,-0.8226013,1.5059528,7.2285156,-0.9265569,-1.6671962,0.02858597,0.33799627,-0.573666,-8.330813,-6.31963,4.414677,1.5394046,3.36151,-0.31836957,-4.1294336,-0.07775401,1.1968658,0.73796374,6.5744414,-5.95987,-1.9181719,0.7399202,1.7458906,-0.6621781,0.8276321,-4.6994843,6.336029,7.3042808,4.6964016,6.9627295,0.8453132,6.796709,0.0699278,4.424058,1.5773748,-2.9024913,-2.6556277,-2.8976383,1.4708062,-2.0788293
