,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
HGF,2.4076595,1.678979,-2.7199655,3.5301738,-2.0156126,-0.26375479,0.18449269,2.748448,-0.6332281,0.16751733,0.9548377,-1.1017622,1.9432079,1.3311663,-2.9826362,3.2489827,-0.71657676,1.3771131,0.63657206,-0.50057656,-1.3462378,-1.5269225,-0.3269804,1.6866615,1.4488852,-1.1108943,-2.2832146,2.5164626,0.30244663,-0.6922494,-3.1251202,-1.0158567,1.5875328,-1.5842717,-3.8869526,0.098379776,-5.746131,-1.7301515,3.1947496,-0.76539665,1.3741139,-1.2001892,0.33471864,-0.64345634,1.2490115,1.229819,-1.2547492,-2.1067016,-0.06349677,2.1863275,-2.789413,0.47873905,-0.9291164,0.08335398,2.2223995,-0.87882555,-0.06729408,-1.5675538,1.4603823,1.4644251,-1.4887128,0.25007737,0.7575446,-0.65167516
SULT1E1,0.56842583,-1.1005386,0.22251213,-2.2573528,-2.7889068,-2.9080427,1.9503075,-1.7652733,-0.5261737,1.2905953,0.20620589,-1.5091019,-0.88832945,0.52527994,-0.9235909,3.3727448,-3.2090116,-0.6262905,0.0015685298,2.0791001,0.7517832,-0.5266106,-2.7050612,0.68171453,-0.74029154,0.6092995,1.1147466,0.539007,1.6690506,-1.8130848,-1.2934254,-1.1996453,2.5149095,-0.1688669,-2.4264529,0.22256239,-2.9751499,-2.2910838,0.39351088,0.7914482,-0.22610179,3.2451272,0.19759452,-2.0427709,2.5241919,-1.911423,-0.83427185,-1.1587894,-0.7823655,1.3207469,-3.3078988,-0.9447582,-2.5667033,1.0571,-0.8372839,0.5365119,0.9552857,0.16253577,1.7028013,-1.6539834,-0.53603315,2.9879816,-0.45962682,-0.7208813
AADAC,1.001571,-1.1864994,0.66036683,-1.3167586,-2.3187554,-2.3763433,1.7842579,-1.3928925,-0.4993405,1.0482155,-0.41749147,-1.3286694,-0.55061185,0.64797145,-0.8415229,2.2252738,-2.6077425,0.2435485,-0.16258465,1.5308467,0.87165546,-0.1259321,-2.1630898,0.37873775,-0.5360086,0.9476298,1.3286061,0.6633374,1.1362039,-1.8071057,-0.81984043,-0.7824766,2.0596457,-0.2194188,-2.12036,-0.6951886,-2.2200496,-1.2996254,0.23190194,0.60025597,0.39316377,1.8871769,-0.072540484,-1.5960859,2.099899,-1.108899,-0.8745313,-0.89512074,-0.09685891,1.6462712,-2.664234,0.3601298,-1.2891418,0.5389827,0.11729656,0.4456925,0.2296202,-0.21408705,1.3856014,-0.4543236,-0.70599145,1.5724083,-0.46218637,-0.22946717
ALDH1A2,1.078442,-0.99347335,0.048824098,-1.0710335,-2.5782635,-2.376437,1.7401012,-0.9023499,-0.4893578,0.97416633,-0.10687861,-1.2554022,-0.3582334,0.8707157,-0.9767512,2.7711744,-2.7598202,0.19273226,-0.15801992,1.5901159,0.4833836,-0.4765267,-2.1398563,0.7790285,-0.42347106,0.6178119,0.94845784,0.89554554,1.3780185,-1.7313452,-1.186502,-1.0783659,2.3392015,-0.37621018,-2.426122,-0.36820492,-3.0954115,-1.7751935,0.4947825,0.34015813,0.24378327,2.159207,0.077065565,-1.6697099,2.2898734,-1.2430546,-0.8667455,-1.054686,-0.37872735,1.6551685,-3.1246939,-0.09923375,-1.7007205,0.77198344,-0.06337598,0.40116253,0.4550264,-0.19061519,1.6163815,-0.5163003,-0.8692082,1.9343772,-0.34961668,-0.5312119
EPO,2.4006584,1.6069301,-2.5469253,3.4701517,-1.9872242,-0.2727824,0.12981506,2.77395,-0.45613843,0.23004794,0.8273853,-0.9576754,1.9331839,1.256091,-2.8474138,3.1119018,-0.6529408,1.360066,0.46558785,-0.42174673,-1.2475564,-1.5449349,-0.31425565,1.6370118,1.4908034,-1.0210615,-2.2070231,2.5232472,0.2987337,-0.7219043,-3.007062,-0.93855894,1.6127282,-1.5589576,-3.8223503,0.040605117,-5.584396,-1.68163,3.082432,-0.78680056,1.3392416,-1.1870776,0.28062853,-0.56202245,1.2183269,1.2350183,-1.2109944,-2.0074105,0.011272196,2.12398,-2.7709277,0.6076373,-0.82470423,0.11025718,2.2199543,-0.8225925,-0.033419017,-1.5506343,1.5235919,1.4578851,-1.5121274,0.17682043,0.77741945,-0.6476712
TTPA,1.7452475,-1.902292,0.27903008,-0.58574826,-2.7913747,-2.2888634,2.0367022,-1.1593847,-0.3877927,0.9691992,-0.39903873,-1.4054049,-0.99578583,1.2413397,-0.6461262,2.23874,-3.2307503,0.91487366,-0.72178185,1.5233506,1.0784321,-0.2636465,-2.4781196,0.51012945,-0.44985846,1.3886101,1.9103844,1.2308668,1.2257066,-2.3944263,-0.9960822,-1.2152452,2.294334,-0.77390337,-2.560366,-0.9980509,-2.5798633,-1.2857102,-0.026147973,0.17189503,0.7200005,2.237991,-0.3482843,-1.7614983,2.672561,-1.3559704,-0.48956853,-0.6422732,0.06736537,2.5329897,-3.7846947,0.9893236,-0.7661611,0.44521642,0.16518912,0.51967996,0.6773737,0.027829941,1.7556627,0.5201536,-1.3594633,1.3101546,-0.5811944,-0.08510032
BFSP2,0.90276766,-1.5163932,1.4782186,-0.540169,-1.2136693,-1.4809672,1.2261873,-0.47781768,-0.0781333,0.5525694,-1.0874969,-0.7696619,-0.38501206,0.30652583,-0.06588628,-0.062260523,-1.366707,1.0827758,-0.6343709,1.0485445,0.6193275,0.49298158,-1.2784063,-0.5059599,-0.23989856,1.2886317,1.4717414,0.5236377,0.51993454,-1.617817,0.271922,-0.17990325,1.0322427,-0.7192504,-0.9630761,-1.5290446,-0.898954,0.120098956,-0.22229451,0.2868423,1.2871637,0.5270284,-0.27482343,-1.0678457,1.3384458,-0.25910437,-0.21540011,-0.45098847,0.70660263,1.590212,-1.684239,1.5203812,0.5027299,-0.28592202,0.7459711,0.8167137,-0.44237915,-0.14579748,1.3987375,0.7139517,-1.3326094,0.03086713,-0.722484,0.07386474
PGR,2.5604224,1.9991717,-3.1770077,4.2301793,-2.0411096,-0.22808617,0.09737808,3.2430165,-0.7810676,-0.12047834,0.9258082,-1.01407,2.3680005,1.4638667,-3.1994433,3.364038,-0.4530196,1.5516187,0.99002206,-0.58412087,-1.6652906,-1.6592393,-0.18196464,1.8236073,1.617242,-1.4818388,-2.705372,2.7811425,0.10586489,-0.5535487,-3.4300048,-1.1279582,1.6259762,-1.6716077,-4.3357353,-0.13380313,-6.2335734,-1.7308661,3.631668,-0.8722175,1.6892715,-1.8226974,0.36042133,-0.64359736,1.0234603,1.5485017,-1.3557079,-2.3057714,-0.11080653,2.3611305,-2.7969847,0.6141664,-0.82870734,0.20415488,2.6072063,-1.2110457,-0.39779934,-1.8246609,1.3175383,1.9877447,-1.7755362,0.028143924,0.90168434,-0.86595684
ALDH1A3,0.7748502,-1.2250314,0.4333936,-1.798639,-2.6442835,-2.6236286,1.9379249,-1.4982663,-0.45739233,1.2121195,-0.047194358,-1.3751236,-0.7181472,0.6660713,-0.77632093,2.8893142,-2.991802,-0.17537062,-0.22113319,1.8605528,0.7256623,-0.33381832,-2.4526849,0.58418274,-0.6499586,0.84611654,1.1945281,0.61232877,1.4941903,-1.8655714,-1.0320642,-1.0128007,2.442695,-0.28920218,-2.1995583,-0.11109303,-2.7034013,-1.8674171,0.30954656,0.553549,-0.022365093,2.791819,0.081789814,-1.8439156,2.4282334,-1.6146758,-0.770191,-1.0281597,-0.41466814,1.4582431,-3.0927446,-0.3947068,-1.9484448,0.7695054,-0.50088716,0.6354765,0.7195167,0.05413765,1.6527681,-1.1528711,-0.7226115,2.441874,-0.5181793,-0.49110344
CYP2U1,0.61810946,-1.5459676,0.79214734,-2.6883337,-2.8616207,-3.139292,2.2675335,-2.2469165,-0.42600468,1.5992078,-0.036334444,-1.6136152,-1.124795,0.3522799,-0.8020748,3.2008257,-3.5581832,-0.6102835,-0.22528763,2.332459,1.0632511,-0.30445862,-3.028884,0.32687697,-0.8828549,1.0359458,1.4919891,0.3903603,1.6352252,-2.1646419,-1.0589596,-1.0949731,2.6190565,-0.3310435,-2.3873925,0.04929972,-2.6647236,-2.1837902,0.2118926,0.88850677,-0.20090644,3.571177,0.07293385,-2.2917228,2.8101785,-2.0918257,-0.6133842,-1.1524783,-0.6309089,1.4841163,-3.4383605,-0.7314693,-2.5000343,0.9272281,-0.9375201,0.7912123,1.0698402,0.28979504,2.0194867,-1.7432729,-0.6795312,3.057219,-0.6316015,-0.69176334
PDE5A,2.076711,-0.4387476,-1.6949978,0.5286714,-3.5618145,-1.9067883,1.7836896,-0.12613073,-0.6434953,1.0355163,0.5098817,-1.5835494,-0.15608159,1.8192993,-1.9171062,4.283502,-3.3084402,0.8752761,-0.25628754,1.0392325,0.43908787,-0.9171711,-2.1292436,1.7024279,0.048315015,0.4285673,0.53319,1.9408158,1.4147174,-2.245292,-2.4745302,-1.4838413,3.0033011,-1.101957,-3.5714977,0.22989307,-4.462308,-2.5820172,1.3179638,-0.17567474,0.3541166,2.073756,-0.001265022,-1.6623334,2.9286196,-1.3310455,-1.1261736,-1.1670328,-0.15887547,2.547099,-4.129435,0.07676145,-2.0678174,0.59316564,0.19718397,0.0733266,0.8532357,-0.44369355,1.1726284,0.4784049,-1.0669721,2.0043912,-0.1510197,-0.19702882
TAT,0.87596846,-1.5124942,1.0589347,-1.9901414,-2.4776914,-2.299197,2.0140886,-1.7252889,-0.25804836,1.4010599,-0.39870873,-1.3043792,-0.9337745,0.668401,-0.43167382,2.259485,-2.8002234,-0.020539988,-0.6674137,1.5912794,1.1877595,-0.0071805045,-2.0728467,0.4485347,-0.74475336,1.346616,1.6359532,0.41179684,1.4640605,-1.7843821,-0.45854083,-0.5684689,2.372842,0.033232875,-1.419715,-0.29125476,-1.6606568,-1.2872789,-0.14986622,0.47101158,-0.17867856,2.5555017,-0.18471684,-1.526443,2.3859503,-1.4496518,-0.84068584,-0.57119584,-0.062101826,1.3688853,-2.5613859,0.10118991,-1.5152321,0.28864434,-0.32501018,0.9876054,0.5733796,-0.03950301,1.3261076,-1.045481,-0.3445052,1.8299164,-0.540783,0.0715215
GNMT,1.1379764,-1.205312,0.850483,-1.560157,-2.418999,-2.184463,1.7563788,-1.1949011,-0.42772788,1.2484747,-0.5948471,-1.0559239,-0.35718328,1.0122586,-0.54820204,2.1597736,-2.5879507,0.16517808,-0.5124313,1.4574807,0.9988128,-0.3004778,-1.6281993,0.90286416,-0.5458215,0.9242054,1.3429291,0.5269495,1.5333872,-1.3471682,-0.48209476,-0.4685291,2.4267285,0.562048,-1.4289877,-0.81565624,-2.057152,-1.1056013,0.082143635,0.30621305,-0.2922123,1.8218734,-0.13413933,-1.2941116,2.1110873,-1.0435783,-1.3047801,-0.47599658,-0.32393062,1.3806345,-2.4072034,0.17814595,-1.4545326,0.49651468,0.24218994,0.7508696,0.102241576,-0.5398177,1.231446,-0.7374828,-0.13544278,1.2652719,-0.25002167,-0.06808947
PLA2G5,0.7821002,-1.8194066,1.1061531,-2.2615612,-2.7074304,-3.0919096,2.2941008,-2.1474962,-0.39581016,1.4245094,-0.35090786,-1.5355567,-1.1954682,0.33206072,-0.67867833,2.6130507,-3.3973315,-0.078200996,-0.40577385,2.2824955,1.1567049,-0.12602794,-2.9856288,0.12371962,-0.784188,1.4100481,1.9004152,0.53817576,1.5087477,-2.3324986,-0.7647373,-0.96146196,2.4342961,-0.48928592,-2.374678,-0.33815804,-2.3477526,-1.8372805,0.06476775,0.82274854,0.31306008,3.3208933,-0.047728382,-2.1030781,2.743595,-1.8871883,-0.4544351,-0.95225286,-0.15400568,1.8103096,-3.4282746,-0.13201244,-1.8005614,0.77467513,-0.5739951,0.82582253,0.8107004,0.30496094,2.167424,-1.1233573,-1.1343457,2.5705473,-0.79495776,-0.58679026
HSD17B3,0.8830922,-1.1979594,0.7466241,-1.587614,-2.2511406,-2.4249527,1.7240468,-1.3036793,-0.40331322,1.121735,-0.3589598,-1.2506999,-0.52775496,0.63007647,-0.6540903,2.2663562,-2.618879,0.06668134,-0.30086002,1.6654847,0.77408415,-0.18689068,-2.0985458,0.5009838,-0.59540373,0.84585273,1.2081757,0.52932364,1.4414368,-1.6655277,-0.70664376,-0.7744002,2.173912,-0.1555039,-1.8417102,-0.6427947,-2.308426,-1.4205761,0.1633901,0.52854526,0.21751106,2.072692,-0.050021973,-1.6155324,2.0633256,-1.2165685,-0.91441023,-0.8546401,-0.2191546,1.4879763,-2.7502813,-0.00029689074,-1.4655491,0.5887931,-0.10915336,0.6413592,0.27883866,-0.09578736,1.5789318,-0.7584523,-0.61526775,1.828616,-0.4927742,-0.30633414
CYP4V2,0.37672922,-1.0921955,0.9519192,-2.0899596,-1.9238864,-2.3197749,1.5989337,-1.3920095,-0.2981293,1.059916,-0.070934035,-1.1551143,-0.5568553,0.3405849,-0.56174904,2.0500185,-2.487258,-0.051025786,-0.144548,1.5008386,0.6969063,-0.13590012,-1.8050914,0.34968075,-0.6456366,0.747156,1.0620036,0.3110585,1.3490481,-1.4242517,-0.6188995,-0.6733039,1.897322,0.06028579,-1.5613,-0.34102502,-1.9189378,-1.3480017,-0.04478992,0.7299071,-0.118321955,2.2649539,0.10851513,-1.5368104,1.9629055,-1.1806389,-0.8532931,-0.9193121,-0.42856476,0.98630816,-2.3235219,-0.26000607,-1.5250356,0.6554198,-0.37889212,0.7695461,0.44640365,-0.11998503,1.4428147,-1.2986679,-0.23006456,1.9949516,-0.3529085,-0.3318475
SHBG,1.6862885,-0.89363277,-0.17654797,0.1971993,-2.2482924,-1.7524638,1.2819957,-0.29188603,-0.29907665,0.60539013,-0.16846514,-1.1163185,-0.19294976,1.2842573,-1.1061695,2.1918385,-2.4221313,1.194272,-0.48182768,0.9148061,0.5320279,-0.36366987,-1.7313461,0.977361,-0.09527005,0.76639295,1.1751919,1.4437388,1.3338932,-1.7074746,-1.1984965,-0.94429636,1.9311943,-0.52253205,-2.5147214,-0.8161393,-2.934875,-1.4015751,0.31010818,0.030765435,0.71846604,1.2497108,-0.24482714,-1.0132716,2.0057063,-0.74111444,-1.0515829,-0.6807547,0.21583179,2.2931585,-3.2482495,0.82221544,-0.5493901,0.586225,0.63431215,0.24177112,0.25741976,-0.25603437,1.6706824,0.801299,-0.905552,0.95725894,-0.25444555,-0.05929777
AKR1C3,0.94759226,-1.2864486,0.5765335,-1.7132832,-2.4900172,-2.6870785,1.8586,-1.4841949,-0.49796185,1.0942146,-0.27066177,-1.2959632,-0.60735023,0.68959916,-0.75557834,2.5228279,-2.8856454,-0.031868167,-0.26339877,1.8255953,0.79568624,-0.26767004,-2.4282582,0.5944266,-0.63130707,0.83636045,1.3267689,0.61458063,1.4998877,-1.8506569,-0.8995206,-0.9874031,2.3190973,-0.20462638,-2.1870193,-0.57935023,-2.5477567,-1.6481907,0.17529377,0.59579486,0.23973949,2.3614707,-0.03364576,-1.813964,2.2232237,-1.4862651,-0.9019149,-0.93143034,-0.27014327,1.62578,-3.0628128,-0.07925671,-1.6178881,0.7796377,-0.28407726,0.54440606,0.47928348,0.0024032928,1.6344275,-0.7807245,-0.72505814,2.1228569,-0.56660813,-0.4280849
AMACR,1.0559851,-1.2461624,1.0163926,-1.5573564,-2.3555102,-2.3554783,1.9151921,-1.1888245,-0.4303984,1.3549812,-0.6609571,-1.2697905,-0.3492421,0.6721359,-0.7077999,2.118251,-2.5156531,0.20163748,-0.34198314,1.5402979,0.86203223,-0.08937895,-1.8353953,0.5623649,-0.57620466,0.9807286,1.2410507,0.43311304,1.4717456,-1.5075331,-0.5035882,-0.48228592,2.3362882,0.26486614,-1.5024698,-0.9752529,-2.0390837,-1.0410943,0.23439717,0.3983383,0.04333064,1.742782,-0.06765674,-1.5254383,2.109973,-0.9823921,-1.2435375,-0.7224329,-0.16707036,1.4148175,-2.4393811,0.36998755,-1.2442664,0.40437397,0.2582648,0.7899127,0.055859562,-0.56435204,1.3348311,-0.8250205,-0.35255492,1.4072181,-0.40020457,-0.06407592
HSD3B2,0.90260077,-1.149114,0.43672338,-1.6735015,-2.527105,-2.6108031,1.8438615,-1.4915463,-0.539069,1.1555158,-0.13422951,-1.3208885,-0.64921916,0.6744184,-0.84062797,2.776716,-2.8743012,-0.17565626,-0.14698032,1.7460163,0.73765737,-0.40460527,-2.3990078,0.6442026,-0.6042885,0.7714281,1.2154493,0.6268774,1.4499125,-1.7255962,-0.97933805,-1.0164143,2.3557215,-0.121653624,-2.1693416,-0.29516816,-2.6267633,-1.791405,0.29199547,0.5453379,0.061024055,2.5156195,0.043516938,-1.770023,2.2837696,-1.4647923,-0.9159107,-0.96241534,-0.38998672,1.4609859,-2.9672737,-0.3142776,-1.8551794,0.78998584,-0.3306635,0.47231975,0.56113094,-0.0504937,1.5626634,-0.9832677,-0.6223577,2.2081022,-0.46255124,-0.43773374
PLA2G4C,1.2427928,-1.528286,0.2426278,-1.0865221,-2.7701457,-2.6704626,1.9356102,-1.3143241,-0.33454406,1.034385,-0.31779486,-1.4079875,-0.84338224,0.85914856,-0.9222793,2.7326536,-3.154525,0.45868987,-0.41945142,1.9242676,0.8746846,-0.34642288,-2.6550353,0.6217753,-0.52069026,1.1347523,1.6690311,1.0297215,1.5195506,-2.2317083,-1.2184603,-1.1222479,2.2914186,-0.65927726,-2.7912571,-0.5138248,-2.9469216,-1.8866936,0.32556167,0.46528456,0.57683325,2.6771195,-0.058889743,-1.8005652,2.5895748,-1.6435627,-0.5903642,-0.83487254,-0.071026824,2.2756894,-3.7104056,0.19307101,-1.3872025,0.8177535,-0.21791378,0.456576,0.6947791,0.14016989,2.0476563,-0.11079534,-1.3815461,2.0908942,-0.59927064,-0.567762
CYP21A2,1.1815368,-1.0995909,0.8934008,-1.0947111,-1.9026376,-2.139449,1.5702902,-0.90072274,-0.3586473,0.8970324,-0.39577398,-1.2444348,-0.2381294,0.7865517,-0.74852526,1.6693444,-2.481694,0.74087185,-0.42654556,1.3017173,0.6855799,-0.06159628,-1.7725173,0.4868408,-0.43270877,0.8265647,1.1792877,0.75891423,1.4054464,-1.7111712,-0.62868696,-0.6621771,1.8761485,-0.3803734,-1.8879964,-1.1702361,-2.2882872,-1.1138116,0.06645851,0.4411176,0.6361309,1.2288097,-0.16082928,-1.4070662,1.8526627,-0.7805997,-1.0380757,-0.8308679,0.11442969,1.7283341,-2.746883,0.59247625,-0.74260134,0.4605549,0.36962116,0.6416948,0.069206566,-0.20033583,1.7047149,-0.024373181,-0.604982,1.2816962,-0.3834064,-0.1266682
ALDOB,1.9010016,0.3819531,-0.7992935,1.197794,-2.073665,-1.0151714,0.97788286,1.0030673,-0.2650174,1.1561282,0.2963385,-1.5469569,0.8303676,0.887275,-1.8786542,2.599754,-1.7978098,1.1362635,-0.066496745,0.4960142,0.007882379,-0.48255542,-0.7707758,0.772722,0.5849703,0.07387157,-0.8152098,1.7740624,0.5896841,-1.572527,-2.074078,-0.4365223,2.0601964,-1.5819685,-2.9701438,-0.5924981,-4.136951,-1.4176395,1.8604951,-0.06934254,1.1303515,-0.15328424,0.0420137,-1.1853207,1.9403553,0.5293217,-1.2286835,-1.932247,0.025214937,2.2019475,-2.8501596,0.8024609,-1.4923221,-0.44098935,1.5415598,0.25978288,-0.2976523,-1.3210166,1.5121796,0.53044164,-1.1507013,0.58049893,0.16995722,-0.24859314
CYP26C1,0.59546447,-1.1119255,0.23621945,-2.0639644,-2.7493296,-2.847289,1.9506145,-1.6411549,-0.52010465,1.2080507,0.16315436,-1.4418116,-0.7700543,0.5763648,-0.8949597,3.2993991,-3.1472914,-0.48620123,-0.054512173,2.0453436,0.6382367,-0.50894284,-2.6730402,0.66590697,-0.7054781,0.6365751,1.0411537,0.58008826,1.6315958,-1.8330109,-1.2708122,-1.1971064,2.5032232,-0.25780448,-2.427463,0.17971207,-3.0223093,-2.2298036,0.4179736,0.69591355,-0.1597227,3.1315732,0.2004317,-2.0141585,2.4949136,-1.8492017,-0.77068794,-1.1565402,-0.6911061,1.3655105,-3.3146415,-0.81907225,-2.3459046,1.0497608,-0.7800576,0.5365482,0.95352453,0.18803853,1.7857009,-1.494197,-0.66202074,2.9364984,-0.46094313,-0.7402097
BAZ2B,1.7018025,0.5255507,0.115567476,2.6770432,-0.15522589,-0.2406338,-0.032582693,2.6303196,-0.20670141,-0.24737501,-0.9138491,-0.43983182,2.2315376,0.46409526,-1.2935736,-0.45493802,0.45654115,2.1173103,0.07092227,-0.15769905,-1.0700427,-0.13874464,0.46518663,0.008021772,1.0343202,-0.4386124,-1.346957,1.4367708,-0.06350188,-0.6246009,-0.8106239,0.014872752,0.44458848,-1.5032172,-1.8430054,-2.5002956,-3.1402724,0.585245,1.675842,-0.2797156,2.6843526,-3.2686815,-0.16777483,-0.40693027,-0.033307735,2.168241,-0.8136896,-1.5443032,0.82480675,2.0338829,-1.3625374,2.4148264,1.2491809,-0.60501206,3.0013971,-0.23844673,-2.0167239,-1.4786847,1.4903272,2.6176832,-1.977486,-1.6685007,0.1487779,-0.31715733
PHOX2B,2.1503105,-1.5354084,-0.9252196,0.48060766,-3.47166,-2.2268498,1.9152628,-0.8380068,-0.33203468,0.45667368,-0.2032166,-1.4276823,-1.0080816,1.5956802,-1.3355545,3.338141,-3.3825493,1.2838213,-0.57704514,1.4392647,0.8315005,-0.74378085,-2.8558154,1.2008095,-0.11115031,1.3755069,2.108326,2.185966,1.4316603,-2.5108192,-1.923468,-1.651581,2.368487,-0.95455354,-3.6696465,-0.3209546,-3.4194155,-2.1440136,0.3899402,-0.2963612,1.1803172,2.5995347,-0.39660224,-1.5602044,2.9171603,-1.7132535,-0.4411986,-0.3749168,0.45921916,3.0505376,-4.3901205,0.88194525,-0.6218922,0.873878,0.0059474297,-0.061441656,1.129265,0.3852251,1.8165625,1.4373412,-1.8506845,1.6802986,-0.41944495,-0.33130684
NRG1,3.9754472,0.6379481,-5.2484417,3.7457497,-4.590641,-1.2113096,1.2321535,1.1679616,-0.7586065,0.71895516,1.388367,-2.0901759,0.1869362,3.0727723,-3.4298332,6.2281303,-3.568003,1.3202677,0.20407078,0.053614512,-0.0928136,-2.0252135,-2.269628,3.1144996,0.96800786,-0.008347381,-0.32777536,3.8929775,1.1212734,-2.4241548,-4.8998647,-2.6790767,2.998856,-2.3850474,-6.2809234,0.97389525,-7.044462,-4.020344,2.563287,-1.1299922,1.1885468,1.8297427,-0.06578365,-1.4938111,3.6767046,-1.1657782,-1.0512956,-1.5684227,-0.072344646,3.906529,-5.678138,0.26555145,-2.7930672,0.7147267,0.70034325,-1.5960308,1.3745865,-0.77429724,1.064703,2.506577,-2.0815127,1.6617215,0.4180704,-0.2774651
NCDN,4.769742,-2.0152686,-7.256212,1.642723,-8.145239,-3.689688,3.123469,-2.6552594,-1.2958434,0.47583562,1.2168876,-2.6824074,-3.107666,5.2606373,-3.1291418,9.942341,-7.666818,0.04625397,-0.36079937,1.8453001,2.0890863,-2.530991,-6.140421,4.7830734,-0.8164199,1.5080432,3.7653668,4.323202,2.8822217,-4.100776,-5.725653,-5.311152,4.72197,-1.1217716,-7.757945,2.6159341,-7.173408,-6.3945837,0.4716288,-0.93099785,-0.4516136,7.4149756,-0.63381225,-2.2274792,6.181691,-5.6507406,-0.7821155,0.36241636,-0.5222115,5.4134474,-9.15309,-0.92201436,-4.2871966,3.4268982,-2.3663516,-2.599849,4.256286,1.5696095,0.25130805,2.5565908,-1.8176137,4.16403,-0.3187096,-0.33876836
MCF2,2.359431,-1.4544498,-0.17829989,0.6791393,-2.7968547,-1.8736653,1.6988627,-0.22644736,-0.09349665,0.8757029,-0.5974499,-1.3726473,-0.5199804,1.4985893,-1.1282625,2.0849297,-2.7634122,1.6544871,-0.9470937,1.1286852,0.87429196,-0.41629285,-1.9867189,0.81348735,0.21374024,1.4471896,1.757339,1.8639071,1.2476299,-2.461326,-1.346713,-0.9836692,2.091783,-1.2762897,-3.016533,-1.1403503,-3.1182253,-1.2487854,0.42937064,-0.25858173,1.4808671,1.2727516,-0.44463134,-1.3691298,2.488455,-0.87308437,-0.6445534,-0.51604843,0.8120633,3.1446295,-3.8809083,1.6693523,-0.07901855,0.2792446,0.7360424,0.19841592,0.51029444,-0.20571214,1.9220009,1.6307119,-1.8390974,0.60543394,-0.47903642,-0.08045933
GPR17,1.5135796,-1.451545,-0.38293222,-0.18091406,-2.9532263,-2.3075411,1.895471,-1.0618507,-0.35317,0.4332418,-0.14980464,-1.2715144,-1.0779009,1.1536615,-1.0353172,2.8671932,-3.040817,0.89764816,-0.44409007,1.5109226,0.8006133,-0.5676646,-2.742112,0.8493773,-0.253068,1.2651719,1.9627786,1.6475613,1.4336228,-2.2400372,-1.455203,-1.3892559,2.2137773,-0.67594147,-3.0619185,-0.23882735,-2.7957194,-2.004356,0.32211939,0.106932044,1.0000789,2.6514246,-0.18777047,-1.3599846,2.510261,-1.5793617,-0.43319184,-0.39736947,0.33537766,2.4396377,-3.858434,0.4805488,-0.7634031,0.9275422,-0.0373567,0.18392296,0.9154992,0.46732217,1.8352257,0.78384084,-1.6050246,1.7765915,-0.52028775,-0.4412895
SNAI2,2.9798653,2.99499,-3.7935195,6.010515,-1.2766647,0.37500158,-0.4395754,4.4971232,-1.5036676,-1.1695048,0.5424159,-0.39171153,4.026522,1.9839237,-3.7215955,2.3891373,0.85016024,2.2956243,1.7202592,-1.5610349,-2.662674,-1.7234002,0.8614572,2.2907524,1.9671992,-2.5303955,-3.7984803,2.8554702,-0.40144667,0.36189067,-3.5122867,-1.0333564,0.95937365,-1.1711435,-4.3584633,-1.3203262,-6.4064612,-0.7740509,4.0972137,-1.3038303,2.1850433,-4.564014,0.41178146,-0.2790749,-0.3093202,2.7549686,-1.7926693,-2.2975829,-0.0033285394,2.2308145,-1.7209749,1.2802173,0.628094,0.51094276,3.8168476,-2.1607783,-1.4951161,-2.49261,0.5601486,3.7072983,-1.5355626,-1.3182667,1.3383725,-0.80626297
TBX21,2.353959,2.1723118,-2.5266237,4.2367635,-1.1644827,0.2819014,-0.33501852,3.7027483,-0.54559296,-0.24499008,0.5623903,-0.7320704,2.8636146,1.1871856,-2.9586458,2.0463288,0.31512108,1.9473581,0.75963664,-0.8720778,-1.7189211,-1.3175738,0.62807584,1.5013018,1.6945729,-1.6356035,-2.9558666,2.4090216,-0.098749235,-0.24899043,-2.907619,-0.49981308,0.9523978,-1.5793858,-3.5187914,-0.8295429,-5.3964586,-0.8493903,3.4003737,-0.8778743,1.841962,-3.0362413,0.34383902,-0.29839677,0.30608946,2.192743,-1.3593229,-2.1353805,0.07411306,2.014318,-1.9805697,1.1122079,0.07566703,-0.11701249,2.9983225,-1.025718,-0.94171405,-1.9968942,1.2314218,2.3123686,-1.4542806,-0.7944371,1.0237197,-0.6875877
FGF20,2.7265298,1.9445876,-3.5833771,4.1280065,-2.481098,-0.23912363,0.16906434,3.0399735,-0.71954846,0.1327898,1.1390275,-1.1448475,2.0362368,1.5913129,-3.338492,4.014837,-0.80184406,1.2495317,0.83046836,-0.54488796,-1.5361613,-1.936809,-0.48069623,2.0666285,1.6679575,-1.2934009,-2.5762336,2.9182804,0.23788032,-0.74303424,-3.6766114,-1.3777608,1.8827744,-1.7823969,-4.5365934,0.49780405,-6.523909,-2.2082696,3.6542892,-0.9660388,1.3925294,-1.0164611,0.37725425,-0.69181985,1.4807583,1.1263181,-1.2281395,-2.2447228,-0.15668327,2.3836896,-3.135985,0.2908753,-1.3945168,0.23698127,2.233129,-1.2247047,0.115968496,-1.672562,1.3447404,1.6391201,-1.786078,0.43534887,0.86609846,-0.8030274
